Rate Plan Name,Device Name/Identifier,SKU / IMEI,,,,,,,,,,,,,,,,,,Phone Savings,MyTab Amount Max Limit,Trade In Promo Limit (Percentage),Offer Start Date,Offer End Date,,,,,,,,,,,,,,,,Description
Promo Big Gig Unlimited + Talk 11GB,3PR - iPhone 8 64GB Space Grey,629258107028,,,,,,,,,,,,,,,,,,599,599,,06-12-2019 00:00:00,30-12-9999 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 11GB,Samsung Galaxy A70 Black,887276342337,,,,,,,,,,,,,,,,,,600,600,,19-12-2019 00:00:00,08-01-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10+ 1TB Black Ceramic,887276331225,,,,,,,,,,,,,,,,,,1249,2209,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10+ 512GB Black Ceramic,887276331195,,,,,,,,,,,,,,,,,,1030,1750,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10+ 128GB Black,887276301570,,,,,,,,,,,,,,,,,,940,1420,,08-10-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10+ 128GB White,887276311951,,,,,,,,,,,,,,,,,,940,1420,,08-10-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,3PR - Galaxy S10+ 128GB Black,629258107301,,,,,,,,,,,,,,,,,,940,1420,,08-10-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10 512GB Black,887276311739,,,,,,,,,,,,,,,,,,990,1590,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10 512GB White,887276312149,,,,,,,,,,,,,,,,,,990,1590,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10 512GB Blue,887276322582,,,,,,,,,,,,,,,,,,990,1590,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10 128GB Black,887276301266,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10 128GB White,887276312163,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10 128GB Blue,887276322575,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,3PR - Galaxy S10 128GB Black,629258107295,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10e 256GB Black,887276313900,,,,,,,,,,,,,,,,,,920,1160,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10e 256GB White,887276313870,,,,,,,,,,,,,,,,,,920,1160,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,Galaxy S10e 256GB Blue,887276322551,,,,,,,,,,,,,,,,,,920,1160,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10+ 1TB Black Ceramic,887276331225,,,,,,,,,,,,,,,,,,1249,2209,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10+ 512GB Black Ceramic,887276331195,,,,,,,,,,,,,,,,,,1030,1750,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10+ 128GB Black,887276301570,,,,,,,,,,,,,,,,,,940,1420,,08-10-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10+ 128GB White,887276311951,,,,,,,,,,,,,,,,,,940,1420,,08-10-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,3PR - Galaxy S10+ 128GB Black,629258107301,,,,,,,,,,,,,,,,,,940,1420,,08-10-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10 512GB Black,887276311739,,,,,,,,,,,,,,,,,,990,1590,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10 512GB White,887276312149,,,,,,,,,,,,,,,,,,990,1590,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10 512GB Blue,887276322582,,,,,,,,,,,,,,,,,,990,1590,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10 128GB Black,887276301266,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10 128GB White,887276312163,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10 128GB Blue,887276322575,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,3PR - Galaxy S10 128GB Black,629258107295,,,,,,,,,,,,,,,,,,980,980,,07-08-2020 00:00:00,20-08-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10e 256GB Black,887276313900,,,,,,,,,,,,,,,,,,920,1160,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10e 256GB White,887276313870,,,,,,,,,,,,,,,,,,920,1160,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,Galaxy S10e 256GB Blue,887276322551,,,,,,,,,,,,,,,,,,920,1160,,16-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 15GB,iPhone XS Max 512GB Space Grey,190198786159,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 512GB Gold,190198786197,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 512GB Silver,190198786173,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 256GB Silver,190198786111,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 256GB Gold,190198786135,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 64GB Space Grey,190198786036,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 64GB Silver,190198786050,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS Max 64GB Gold,190198786074,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 512GB Space Grey,190198790644,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 512GB Silver,190198790682,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 512GB Gold,190198790729,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 256GB Space Grey,190198790521,,,,,,,,,,,,,,,,,,773,1589,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 256GB Silver,190198790569,,,,,,,,,,,,,,,,,,773,1589,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig + Talk 15GB,iPhone XS 64GB Space Grey,190198790408,,,,,,,,,,,,,,,,,,0,1300,,20-08-2019 00:00:00,30-04-2020 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 64GB Silver,190198790446,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,iPhone XS 64GB Gold,190198790484,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 512GB Space Grey,190198786159,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 512GB Gold,190198786197,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 512GB Silver,190198786173,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 256GB Space Grey,190198786098,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 256GB Silver,190198786111,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 256GB Gold,190198786135,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 64GB Space Grey,190198786036,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 64GB Silver,190198786050,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS Max 64GB Gold,190198786074,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 512GB Space Grey,190198790644,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 512GB Silver,190198790682,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 512GB Gold,190198790729,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 256GB Space Grey,190198790521,,,,,,,,,,,,,,,,,,773,1589,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 256GB Silver,190198790569,,,,,,,,,,,,,,,,,,773,1589,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 64GB Space Grey,190198790408,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 64GB Silver,190198790446,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,iPhone XS 64GB Gold,190198790484,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 25GB,3PR - iPhone XS 64GB Space Grey,629258107172,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 25GB,3PR - iPhone XS 64GB Gold,629258107189,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 512GB Space Grey,190198786159,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 512GB Gold,190198786197,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 512GB Silver,190198786173,,,,,,,,,,,,,,,,,,823,1999,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 256GB Space Grey,190198786098,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 256GB Silver,190198786111,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 256GB Gold,190198786135,,,,,,,,,,,,,,,,,,793,1729,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 64GB Space Grey,190198786036,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 64GB Silver,190198786050,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS Max 64GB Gold,190198786074,,,,,,,,,,,,,,,,,,823,1519,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 512GB Space Grey,190198790644,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 512GB Silver,190198790682,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 512GB Gold,190198790729,,,,,,,,,,,,,,,,,,803,1859,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 256GB Space Grey,190198790521,,,,,,,,,,,,,,,,,,773,1589,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 256GB Silver,190198790569,,,,,,,,,,,,,,,,,,773,1589,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 64GB Space Grey,190198790408,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 64GB Silver,190198790446,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,iPhone XS 64GB Gold,190198790484,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,3PR - iPhone XS 64GB Space Grey,629258107172,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 30GB + 5GB Canada-U.S,3PR - iPhone XS 64GB Gold,629258107189,,,,,,,,,,,,,,,,,,803,1379,,20-08-2019 00:00:00,08-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 11GB,LG Q60 Black,652810833417,,,,,,,,,,,,,,,,,,278,350,,23-08-2020 00:00:00,17-10-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 12GB,LG Q60 Black,652810833417,,,,,,,,,,,,,,,,,,278,350,,23-08-2020 00:00:00,17-10-2020 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,LG Q60 Black,652810833417,,,,,,,,,,,,,,,,,,278,350,,23-08-2020 00:00:00,17-10-2020 00:00:00,,,,,,,,,,,,,,,,TBD
Promo Big Gig Unlimited + Talk 11GB,3PR - LG Q60 Black,629258107424,,,,,,,,,,,,,,,,,,278,350,,23-08-2020 00:00:00,17-10-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 12GB,3PR - LG Q60 Black,629258107424,,,,,,,,,,,,,,,,,,278,350,,23-08-2020 00:00:00,17-10-2020 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 15GB,3PR - LG Q60 Black,629258107424,,,,,,,,,,,,,,,,,,278,350,,23-08-2020 00:00:00,17-10-2020 00:00:00,,,,,,,,,,,,,,,,TBD
Freedom 5GB,3PR - Samsung Galaxy A50 Black,629258107363,,,,,,,,,,,,,,,,,,450,450,,25-07-2019 00:00:00,25-10-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited 10GB,3PR - Samsung Galaxy A50 Black,629258107363,,,,,,,,,,,,,,,,,,450,450,,25-07-2019 00:00:00,25-10-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 10GB,3PR - Samsung Galaxy A70 Black,629258107370,,,,,,,,,,,,,,,,,,600,600,,25-07-2019 00:00:00,06-09-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 12GB,3PR - Samsung Galaxy A70 Black,629258107370,,,,,,,,,,,,,,,,,,600,600,,04-10-2019 00:00:00,08-01-2020 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 15GB,3PR - Samsung Galaxy A70 Black,629258107370,,,,,,,,,,,,,,,,,,600,600,,25-07-2019 00:00:00,30-12-9999 00:00:00,,,,,,,,,,,,,,,,TBD
Promo Big Gig Unlimited + Talk 11GB,3PR - Samsung Galaxy A70 Black,629258107370,,,,,,,,,,,,,,,,,,600,600,,19-12-2019 00:00:00,08-01-2020 00:00:00,,,,,,,,,,,,,,,,NA
Promo Everywhere 60 8GB,3PR - Samsung Galaxy A70 Black,629258107370,,,,,,,,,,,,,,,,,,600,600,,16-08-2019 00:00:00,30-12-9999 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 10GB,iPhone XR 64GB Black,190198776419,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,iPhone XR 64GB White,190198776433,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,iPhone XR 64GB (PRODUCT)RED,190198776457,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,iPhone XR 64GB Yellow,190198776471,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,iPhone XR 64GB Coral,190198776495,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,iPhone XR 64GB Blue,190198776518,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,3PR - iPhone XR 64GB Black,629258107219,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,3PR - iPhone XR 64GB White,629258107226,,,,,,,,,,,,,,,,,,439,799,,03-12-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Big Gig Unlimited + Talk 10GB,Galaxy S10e 128GB Black,887276301280,,,,,,,,,,,,,,,,,,780,1020,,06-09-2019 00:00:00,09-09-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 10GB,Galaxy S10e 128GB White,887276313887,,,,,,,,,,,,,,,,,,780,1020,,06-09-2019 00:00:00,09-09-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 10GB,Galaxy S10e 128GB Blue,887276323121,,,,,,,,,,,,,,,,,,780,1020,,06-09-2019 00:00:00,09-09-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 10GB,3PR - Galaxy S10e 128GB Black,629258107271,,,,,,,,,,,,,,,,,,780,1020,,06-09-2019 00:00:00,09-09-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Big Gig Unlimited + Talk 10GB,3PR - Galaxy S10e 128GB White,629258107288,,,,,,,,,,,,,,,,,,780,1020,,06-09-2019 00:00:00,09-09-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Promo Big Gig Unlimited + Talk 16GB,Samsung Galaxy A70 Black,887276342337,,,,,,,,,,,,,,,,,,600,600,,30-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,LG G8ThinQ,652810832434,,,,,,,,,,,,,,,,,,1079,1079,,30-08-2019 00:00:00,22-11-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,iPhone XR 64GB Black,190198776419,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,iPhone XR 64GB White,190198776433,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,iPhone XR 64GB (PRODUCT)RED,190198776457,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,iPhone XR 64GB Yellow,190198776471,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,iPhone XR 64GB Coral,190198776495,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,iPhone XR 64GB Blue,190198776518,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,3PR - iPhone XR 64GB Black,629258107219,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,3PR - iPhone XR 64GB White,629258107226,,,,,,,,,,,,,,,,,,799,799,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,NA
Promo Big Gig Unlimited + Talk 16GB,Galaxy S10e 128GB Black,887276301280,,,,,,,,,,,,,,,,,,1020,1020,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Promo Big Gig Unlimited + Talk 16GB,Galaxy S10e 128GB White,887276313887,,,,,,,,,,,,,,,,,,1020,1020,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,TBD
Promo Big Gig Unlimited + Talk 16GB,Galaxy S10e 128GB Blue,887276323121,,,,,,,,,,,,,,,,,,1020,1020,,30-08-2019 00:00:00,25-12-2019 00:00:00,,,,,,,,,,,,,,,,TBD
