GRAND OPENING 50,fGW_PRO_RULE_CustomerType&,CustomerType,Init,14328,,,,,,,,,,,,,,,,GW BUSINESS,,,,,,,,,,,,,,,,,,,,
Freedom Special 50,fGW_PRO_RULE_CustomerType&,CustomerType,Init,14332,,,,,,,,,,,,,,,,GW BUSINESS,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_CustomerType&,CustomerType,Init,14560,,,,,,,,,,,,,,,,GW BUSINESS,,,,,,,,,,,,,,,,,,,,
GRAND OPENING 50,fGW_PRO_RULE_PrimarySecondaryType&,PrimarySecondaryType,Init+Rec,19529,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,
Freedom Special 50,fGW_PRO_RULE_PrimarySecondaryType&,PrimarySecondaryType,Init+Rec,19533,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_PrimarySecondaryType&,PrimarySecondaryType,Init+Rec,19762,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22684,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_CustomerType&,CustomerType,Init,22685,,,,,,,,,,,,,,,,GW BUSINESS,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_RatePlanToMRC&,RatePlanToMRC,Init+Rec,22686,,,,,,,,,,,,,,,,>=30,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_CustomerType&,CustomerType,Init,22687,,,,,,,,,,,,,,,,GW CONSUMER,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_ServiceType&,ServiceType,Init+Rec,22688,,,,,,,,,,,,,,,,Postpaid,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_RatePlanNotToList&,RatePlanNotToList,Init+Rec,22689,,,,,,,,,,,,,,,,"1000510, 1000475, 1000629, 1000630,1000638,1000639, 1000541, 1000542, 1000559, 1000562, 1000572, 1000615, 1000616, 1000631, 1000632, 1000645, 1000646, 1000647, 1000681, 1000685,1000709, 1000710",,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22690,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22755,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22756,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22757,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22758,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22759,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22760,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,22761,,,,,,,,,,,,,,,,Call Centre,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_PrimarySecondaryType&,PrimarySecondaryType,Init+Rec,22779,,,,,,,,,,,,,,,,Primary,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23358,,,,,,,,,,,,,,,,Freedom 4G LTE 6GB,1000602,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23434,,,,,,,,,,,,,,,,5G Unlimited 10,1000583,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23479,,,,,,,,,,,,,,,,5G Unlimited 11,1000586,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23524,,,,,,,,,,,,,,,,5G Unlimited 12,1000587,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23571,,,,,,,,,,,,,,,,5G Unlimited 15,1000588,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23618,,,,,,,,,,,,,,,,5G Unlimited 16,1000589,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23665,,,,,,,,,,,,,,,,5G Unlimited 20,1000590,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23712,,,,,,,,,,,,,,,,5G Unlimited 25,1000591,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23759,,,,,,,,,,,,,,,,5G Unlimited 10 + 3 Canada-U.S.,1000592,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,23806,,,,,,,,,,,,,,,,5G Unlimited 30 + 5 Canada-U.S.,1000593,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes to 14 Destinations,fGW_PRO_RULE_Channel&,Channel,Init,25711,,,,,,,,,,,,,,,,CAP,,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,35786,,,,,,,,,,,,,,,,Big Gig Unlimited + Talk 35GB + 4GB Canada-U.S,1000682,,,,,,,,,,,,,,,,,,,
1000 ILD Minutes Promo,fGW_PRO_RULE_RatePlanTo&,RatePlanTo,Init+Rec,45916,,,,,,,,,,,,,,,,Unlimited 60GB + 4GB Canada-U.S,1000736,,,,,,,,,,,,,,,,,,,
